method,url,headers,body,label
GET,/search?username=123,"User-Agent: Mozilla/4.0
X-Request-ID: HYNEWrpo",,0
POST,/search?username=123,"User-Agent: Mozilla/6.0
X-Request-ID: uHVNSanx",,0
GET,/product?lang=item45,"User-Agent: Mozilla/4.0
X-Request-ID: diHMuWGV",,0
POST,/search?lang=iphone,"User-Agent: Mozilla/6.0
X-Request-ID: eQupuHgV",,0
POST,/checkout?page=123,"User-Agent: Mozilla/4.0
X-Request-ID: CyCaksPc",,0
POST,/product?search=%22%20onmouseover%3Dalert%281%29%20%22,"User-Agent: Mozilla/5.0
X-Request-ID: azjDdIYQ",,1
PUT,/login?lang=123,"User-Agent: Mozilla/5.0
X-Request-ID: cWkdihTl",,0
GET,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: snnexqBb",lang=%3B%20ls%20-la,1
POST,/search?username=%3Cscript%3Ealert%281%29%3C/script%3E,"User-Agent: Mozilla/6.0
X-Request-ID: vTMxYjrq",,1
PUT,/checkout?search=english,"User-Agent: Mozilla/5.0
X-Request-ID: vqsNXNGv",,0
GET,/api/user,"User-Agent: Mozilla/6.0
X-Request-ID: CGpWqdYn",q=<script>alert(1)</script>,1
GET,/login?file=' OR 'a'='a,"User-Agent: Mozilla/5.0
X-Request-ID: nbdwSGzJ",,1
POST,/search?file=english,"User-Agent: Mozilla/5.0
X-Request-ID: pkilonIg",,0
POST,/checkout?file=category1,"User-Agent: Mozilla/4.0
X-Request-ID: ZHxkGQWt",,0
POST,/api/user,"User-Agent: Mozilla/4.0
X-Request-ID: KomZfqTZ",page=%22%20onmouseover%3Dalert%281%29%20%22,1
GET,/checkout,"User-Agent: Mozilla/6.0
X-Request-ID: WmAIGyfR",id=; ls -la,1
POST,/search,"User-Agent: Mozilla/6.0
X-Request-ID: asrGxchr",id=%27%20OR%201%3D1%20--,1
PUT,/checkout?page=../../etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: vqNbgYLe",,1
PUT,/api/user?search=<img src=x onerror=alert(1)>,"User-Agent: Mozilla/4.0
X-Request-ID: eOhEvqVj",,1
GET,/product?file=english,"User-Agent: Mozilla/6.0
X-Request-ID: DPcVQVcb",,0
PUT,/checkout,"User-Agent: Mozilla/6.0
X-Request-ID: QLRcJlJa",file=%27%20OR%201%3D1%20--,1
GET,/checkout?page=item45,"User-Agent: Mozilla/4.0
X-Request-ID: usgAZtCz",,0
GET,/api/user?q=../../etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: ApbPqwrn",,1
GET,/api/user?username='; DROP TABLE users; --,"User-Agent: Mozilla/4.0
X-Request-ID: wAOWCrWV",,1
GET,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: LFfOZbEl",id=%27%3B%20DROP%20TABLE%20users%3B%20--,1
GET,/search?page=false,"User-Agent: Mozilla/4.0
X-Request-ID: LAqCtlEM",,0
GET,/blog?search=123,"User-Agent: Mozilla/6.0
X-Request-ID: KZLeWUJe",,0
GET,/search?search=john,"User-Agent: Mozilla/4.0
X-Request-ID: lfTtWzhY",,0
GET,/checkout,"User-Agent: Mozilla/4.0
X-Request-ID: CSAQbGUF",username=<img src=x onerror=alert(1)>,1
GET,/product?username=english,"User-Agent: Mozilla/6.0
X-Request-ID: ofSIFdUC",,0
PUT,/blog?page=' AND SLEEP(5)--,"User-Agent: Mozilla/5.0
X-Request-ID: EgWiariT",,1
POST,/blog?id=%22%20onmouseover%3Dalert%281%29%20%22,"User-Agent: Mozilla/4.0
X-Request-ID: ELKLPsOB",,1
POST,/search,"User-Agent: Mozilla/6.0
X-Request-ID: WMxylbpQ",file=%7C%20whoami,1
PUT,/search?lang=iphone,"User-Agent: Mozilla/4.0
X-Request-ID: xDkhxVSI",,0
POST,/search?lang=%3Csvg/onload%3Dalert%281%29%3E,"User-Agent: Mozilla/5.0
X-Request-ID: JbMJnBDl",,1
PUT,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: acxSwhih",page=%60id%60,1
POST,/login,"User-Agent: Mozilla/5.0
X-Request-ID: rLeVEdkA",id=%26%26%20cat%20/etc/passwd,1
PUT,/search?search=%27%20OR%20%27a%27%3D%27a,"User-Agent: Mozilla/6.0
X-Request-ID: FUjlhAJs",,1
GET,/api/user,"User-Agent: Mozilla/4.0
X-Request-ID: PxrKnZyM",q=%3B%20ls%20-la,1
GET,/blog,"User-Agent: Mozilla/4.0
X-Request-ID: MrKkCIXB",id=' AND SLEEP(5)--,1
POST,/api/user?page=false,"User-Agent: Mozilla/6.0
X-Request-ID: jzZMEYYW",,0
POST,/login?page=/etc/shadow,"User-Agent: Mozilla/5.0
X-Request-ID: RlSuHrlB",,1
POST,/blog?q='; DROP TABLE users; --,"User-Agent: Mozilla/4.0
X-Request-ID: bCDTqbfc",,1
GET,/product?search=| whoami,"User-Agent: Mozilla/4.0
X-Request-ID: uZbhVQPq",,1
PUT,"/search?username=' UNION SELECT NULL,NULL --","User-Agent: Mozilla/5.0
X-Request-ID: FqIpsVko",,1
PUT,/product?search=true,"User-Agent: Mozilla/6.0
X-Request-ID: mgEAQaVd",,0
POST,/blog?page=true,"User-Agent: Mozilla/5.0
X-Request-ID: YVwKxXlv",,0
PUT,/search?search=`id`,"User-Agent: Mozilla/4.0
X-Request-ID: aszzZkUg",,1
POST,/api/user?id=iphone,"User-Agent: Mozilla/4.0
X-Request-ID: gUWqZvam",,0
PUT,/api/user?username=john,"User-Agent: Mozilla/5.0
X-Request-ID: gstDbxsF",,0
POST,/product?file=/etc/shadow,"User-Agent: Mozilla/5.0
X-Request-ID: CFbcjxlq",,1
PUT,/login?file=john,"User-Agent: Mozilla/5.0
X-Request-ID: TnCNrqeD",,0
POST,/search?username=&& cat /etc/passwd,"User-Agent: Mozilla/6.0
X-Request-ID: pHxakKdz",,1
PUT,/product?search=; ls -la,"User-Agent: Mozilla/4.0
X-Request-ID: DpiEvbFk",,1
POST,/login,"User-Agent: Mozilla/5.0
X-Request-ID: CeiIHSQQ",q=%22%20onmouseover%3Dalert%281%29%20%22,1
GET,/checkout?search=' OR 1=1 --,"User-Agent: Mozilla/4.0
X-Request-ID: FiVpqxQK",,1
GET,/product?lang=%27%20AND%20SLEEP%285%29--,"User-Agent: Mozilla/5.0
X-Request-ID: clhtwXJn",,1
GET,/checkout?id=item45,"User-Agent: Mozilla/4.0
X-Request-ID: uwGwccxJ",,0
POST,/search?id=false,"User-Agent: Mozilla/6.0
X-Request-ID: EdUxFwMp",,0
PUT,/api/user?username=category1,"User-Agent: Mozilla/5.0
X-Request-ID: GPwZRDvV",,0
GET,/api/user?page=123,"User-Agent: Mozilla/5.0
X-Request-ID: VpfYoENT",,0
PUT,/checkout?username=item45,"User-Agent: Mozilla/4.0
X-Request-ID: vrMNmKJM",,0
POST,/login?search=laptop,"User-Agent: Mozilla/4.0
X-Request-ID: yuVOEEUI",,0
POST,/product,"User-Agent: Mozilla/6.0
X-Request-ID: cliwEGNM",q=%27%20OR%20%27a%27%3D%27a,1
POST,/search?page=123,"User-Agent: Mozilla/4.0
X-Request-ID: RLqyoByG",,0
POST,/product?username=category1,"User-Agent: Mozilla/5.0
X-Request-ID: scpjCuqV",,0
PUT,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: RPDVopGO",file=../../etc/passwd,1
GET,/search,"User-Agent: Mozilla/4.0
X-Request-ID: aCuBrCDi",id=| whoami,1
GET,/api/user?page='; DROP TABLE users; --,"User-Agent: Mozilla/6.0
X-Request-ID: lDGUyHHY",,1
POST,/checkout?id=item45,"User-Agent: Mozilla/6.0
X-Request-ID: yIZqDVHf",,0
POST,/blog?lang=123,"User-Agent: Mozilla/6.0
X-Request-ID: YPRoPyay",,0
GET,/blog?search=| whoami,"User-Agent: Mozilla/4.0
X-Request-ID: vvxlxwvu",,1
PUT,/login?page=english,"User-Agent: Mozilla/5.0
X-Request-ID: DmyzFVUf",,0
POST,/login?q=true,"User-Agent: Mozilla/5.0
X-Request-ID: EwYRpqQw",,0
POST,/api/user?search=true,"User-Agent: Mozilla/6.0
X-Request-ID: JbAJdYjZ",,0
GET,/search,"User-Agent: Mozilla/4.0
X-Request-ID: WodATqYA","id=' UNION SELECT NULL,NULL --",1
POST,/checkout?lang=%27%3B%20DROP%20TABLE%20users%3B%20--,"User-Agent: Mozilla/6.0
X-Request-ID: fhkVgarM",,1
GET,/product?search=true,"User-Agent: Mozilla/5.0
X-Request-ID: jAlGNAei",,0
POST,/product?page=laptop,"User-Agent: Mozilla/5.0
X-Request-ID: QYaWPwbV",,0
PUT,/checkout?q=iphone,"User-Agent: Mozilla/4.0
X-Request-ID: ZVrVYrQZ",,0
PUT,/product?id=laptop,"User-Agent: Mozilla/6.0
X-Request-ID: ONTdooxr",,0
POST,/search?username=false,"User-Agent: Mozilla/6.0
X-Request-ID: DpMtxmEb",,0
PUT,/search,"User-Agent: Mozilla/5.0
X-Request-ID: ewnxiFlG",search=' AND SLEEP(5)--,1
POST,/product?q=%27%20OR%20%27a%27%3D%27a,"User-Agent: Mozilla/5.0
X-Request-ID: NLZetmOP",,1
GET,/blog?page=true,"User-Agent: Mozilla/6.0
X-Request-ID: WtMEXfZT",,0
PUT,/blog?lang=%3Csvg/onload%3Dalert%281%29%3E,"User-Agent: Mozilla/4.0
X-Request-ID: jRiQKMiz",,1
PUT,/api/user?search=/etc/shadow,"User-Agent: Mozilla/4.0
X-Request-ID: SETEmBbe",,1
GET,/api/user?file=false,"User-Agent: Mozilla/4.0
X-Request-ID: OpZjfMaq",,0
PUT,/api/user?username=<img src=x onerror=alert(1)>,"User-Agent: Mozilla/6.0
X-Request-ID: ghxtwMDB",,1
GET,/blog?search=false,"User-Agent: Mozilla/4.0
X-Request-ID: DFANJwuB",,0
GET,/product?file=category1,"User-Agent: Mozilla/4.0
X-Request-ID: UedMriQS",,0
POST,/login?search=<svg/onload=alert(1)>,"User-Agent: Mozilla/6.0
X-Request-ID: dxFQllHo",,1
GET,/checkout?file=%26%26%20cat%20/etc/passwd,"User-Agent: Mozilla/6.0
X-Request-ID: LsblkocT",,1
GET,/login,"User-Agent: Mozilla/5.0
X-Request-ID: lDZOyEcv",lang=%27%20AND%20SLEEP%285%29--,1
GET,/blog,"User-Agent: Mozilla/4.0
X-Request-ID: ChSpZPOF",file=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,1
PUT,/search?lang=english,"User-Agent: Mozilla/5.0
X-Request-ID: fvSHnGHC",,0
PUT,/api/user?file=laptop,"User-Agent: Mozilla/5.0
X-Request-ID: ZMamFptx",,0
POST,/search?page=%27%20AND%20SLEEP%285%29--,"User-Agent: Mozilla/6.0
X-Request-ID: MdvAndTg",,1
POST,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: VJgeVyZA",lang=' OR 'a'='a,1
POST,/blog?lang=../../etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: xwiPTYRb",,1
PUT,/product?lang=false,"User-Agent: Mozilla/4.0
X-Request-ID: SdUnPxji",,0
POST,/login?lang=laptop,"User-Agent: Mozilla/5.0
X-Request-ID: kPImFDNc",,0
PUT,/blog?username='; DROP TABLE users; --,"User-Agent: Mozilla/4.0
X-Request-ID: QneNVYRM",,1
GET,/checkout?q=%26%26%20cat%20/etc/passwd,"User-Agent: Mozilla/4.0
X-Request-ID: dVooQJhk",,1
PUT,/login?page=' OR 'a'='a,"User-Agent: Mozilla/5.0
X-Request-ID: upDuXrEJ",,1
GET,/product?search=<img src=x onerror=alert(1)>,"User-Agent: Mozilla/4.0
X-Request-ID: YjGlwimN",,1
PUT,/search?search='; DROP TABLE users; --,"User-Agent: Mozilla/6.0
X-Request-ID: muTyxXym",,1
GET,/api/user?file=true,"User-Agent: Mozilla/5.0
X-Request-ID: wwpvtppf",,0
PUT,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: AlyzVhVs",page=&& cat /etc/passwd,1
PUT,/product?lang=<script>alert(1)</script>,"User-Agent: Mozilla/6.0
X-Request-ID: kPxlechp",,1
PUT,"/checkout?lang="" onmouseover=alert(1) ""","User-Agent: Mozilla/4.0
X-Request-ID: XdQTyaql",,1
POST,/product?q=<script>alert(1)</script>,"User-Agent: Mozilla/4.0
X-Request-ID: ZChhroiX",,1
PUT,/login?username=%7C%20whoami,"User-Agent: Mozilla/4.0
X-Request-ID: nSmxrqNm",,1
POST,/search?id=; ls -la,"User-Agent: Mozilla/6.0
X-Request-ID: NbWIIsuR",,1
GET,/api/user?id=laptop,"User-Agent: Mozilla/6.0
X-Request-ID: fUXWdGGh",,0
POST,/api/user?search=%27%3B%20DROP%20TABLE%20users%3B%20--,"User-Agent: Mozilla/6.0
X-Request-ID: DKSBOyiT",,1
GET,/checkout,"User-Agent: Mozilla/6.0
X-Request-ID: fCxlMVth",search=../../etc/passwd,1
GET,/product?page=%27%20AND%20SLEEP%285%29--,"User-Agent: Mozilla/4.0
X-Request-ID: xIPMYTGL",,1
PUT,/checkout?username=john,"User-Agent: Mozilla/5.0
X-Request-ID: MMEvEMDO",,0
GET,/search?file=false,"User-Agent: Mozilla/6.0
X-Request-ID: hFsIwWvn",,0
GET,/login?search=; ls -la,"User-Agent: Mozilla/6.0
X-Request-ID: dHKOSodA",,1
POST,/product?q=item45,"User-Agent: Mozilla/6.0
X-Request-ID: JKCiegFj",,0
PUT,/search?file=true,"User-Agent: Mozilla/4.0
X-Request-ID: fHzzpynW",,0
POST,/api/user?q=%7C%20whoami,"User-Agent: Mozilla/5.0
X-Request-ID: CdEUpCTz",,1
GET,/blog?lang=true,"User-Agent: Mozilla/4.0
X-Request-ID: CnsPfsIY",,0
POST,/product?search=false,"User-Agent: Mozilla/4.0
X-Request-ID: IPuMbQLK",,0
PUT,/checkout,"User-Agent: Mozilla/6.0
X-Request-ID: ChxJkpnl",lang=../../etc/passwd,1
PUT,/search?username=john,"User-Agent: Mozilla/4.0
X-Request-ID: fqyzZCWh",,0
PUT,/api/user,"User-Agent: Mozilla/6.0
X-Request-ID: bELeRMyr",page=%7C%20whoami,1
PUT,/product?file=category1,"User-Agent: Mozilla/5.0
X-Request-ID: CSoAqxRc",,0
GET,/api/user?username=item45,"User-Agent: Mozilla/5.0
X-Request-ID: hIsGBeSd",,0
GET,/api/user?lang=laptop,"User-Agent: Mozilla/6.0
X-Request-ID: MQDpMhmy",,0
PUT,/search?search=iphone,"User-Agent: Mozilla/6.0
X-Request-ID: KBEdyqrT",,0
PUT,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: rsScyHZl",lang=%27%20AND%20SLEEP%285%29--,1
POST,/login?file=john,"User-Agent: Mozilla/6.0
X-Request-ID: nBeebyIZ",,0
PUT,/login?file=' OR 'a'='a,"User-Agent: Mozilla/4.0
X-Request-ID: iMBnfaip",,1
POST,/search?file=%27%20OR%201%3D1%20--,"User-Agent: Mozilla/6.0
X-Request-ID: meSrbyLB",,1
GET,/checkout?lang=false,"User-Agent: Mozilla/5.0
X-Request-ID: awXkvEPk",,0
PUT,/checkout?lang=laptop,"User-Agent: Mozilla/5.0
X-Request-ID: zKUcLqxe",,0
PUT,/product?lang=../../etc/passwd,"User-Agent: Mozilla/6.0
X-Request-ID: lcPoLcUD",,1
GET,/login?file=english,"User-Agent: Mozilla/4.0
X-Request-ID: HuXeiDMa",,0
GET,/blog?lang=../../../../windows/win.ini,"User-Agent: Mozilla/5.0
X-Request-ID: TkzUGErv",,1
POST,/checkout?page=iphone,"User-Agent: Mozilla/4.0
X-Request-ID: XRfKHZEu",,0
GET,/login?search=john,"User-Agent: Mozilla/6.0
X-Request-ID: udmahwOf",,0
POST,/search,"User-Agent: Mozilla/4.0
X-Request-ID: YqXeTrVO",q=<img src=x onerror=alert(1)>,1
PUT,/checkout,"User-Agent: Mozilla/6.0
X-Request-ID: LngWePmj",lang='; DROP TABLE users; --,1
POST,/product?lang=123,"User-Agent: Mozilla/6.0
X-Request-ID: lPlcYRXK",,0
GET,/product,"User-Agent: Mozilla/5.0
X-Request-ID: NaFMcnky",page=%22%20onmouseover%3Dalert%281%29%20%22,1
POST,/checkout,"User-Agent: Mozilla/6.0
X-Request-ID: ZGuJBnUV",q=' OR 1=1 --,1
GET,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: AznSoCIM",q=<script>alert(1)</script>,1
PUT,/product?search=/etc/shadow,"User-Agent: Mozilla/4.0
X-Request-ID: QQLEOoxD",,1
PUT,/checkout?lang=%7C%20whoami,"User-Agent: Mozilla/4.0
X-Request-ID: MSwrJNgW",,1
GET,/login?page=item45,"User-Agent: Mozilla/4.0
X-Request-ID: EaAOBZBx",,0
GET,/blog,"User-Agent: Mozilla/4.0
X-Request-ID: LlLGivJO",page=' AND SLEEP(5)--,1
PUT,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: KzsWRmYN",username=%27%20UNION%20SELECT%20NULL%2CNULL%20--,1
PUT,/api/user?file=english,"User-Agent: Mozilla/6.0
X-Request-ID: wrKDSbrB",,0
GET,/api/user?page=category1,"User-Agent: Mozilla/5.0
X-Request-ID: RGvPikmb",,0
POST,/search?search=<svg/onload=alert(1)>,"User-Agent: Mozilla/6.0
X-Request-ID: tIgUHHHf",,1
GET,/search?file=123,"User-Agent: Mozilla/6.0
X-Request-ID: ZmOxUyUH",,0
GET,/api/user?q=john,"User-Agent: Mozilla/4.0
X-Request-ID: bcgAJCue",,0
GET,/product,"User-Agent: Mozilla/6.0
X-Request-ID: jgkElYJz",lang=%27%20UNION%20SELECT%20NULL%2CNULL%20--,1
GET,/blog?file=../../../../windows/win.ini,"User-Agent: Mozilla/4.0
X-Request-ID: FQofqtiR",,1
PUT,/login,"User-Agent: Mozilla/4.0
X-Request-ID: TLKvQBdi",username=%3B%20ls%20-la,1
GET,/login?username=item45,"User-Agent: Mozilla/4.0
X-Request-ID: ukljEyQP",,0
PUT,"/login?username="" onmouseover=alert(1) ""","User-Agent: Mozilla/6.0
X-Request-ID: AeLWEHFa",,1
POST,/blog?q=iphone,"User-Agent: Mozilla/6.0
X-Request-ID: nyOcNzAm",,0
GET,/product?username=english,"User-Agent: Mozilla/5.0
X-Request-ID: Krqqpebv",,0
PUT,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: QdcDnYHW",file=&& cat /etc/passwd,1
PUT,/login?q=true,"User-Agent: Mozilla/5.0
X-Request-ID: JhyDjusg",,0
PUT,/checkout?q=123,"User-Agent: Mozilla/6.0
X-Request-ID: wnKthCJP",,0
GET,/login,"User-Agent: Mozilla/5.0
X-Request-ID: BtmnyAbf",id=%27%3B%20DROP%20TABLE%20users%3B%20--,1
POST,/checkout?search=/etc/shadow,"User-Agent: Mozilla/4.0
X-Request-ID: waVeljrL",,1
POST,/checkout,"User-Agent: Mozilla/4.0
X-Request-ID: xTLFZwme",file=<img src=x onerror=alert(1)>,1
POST,/product?file=iphone,"User-Agent: Mozilla/4.0
X-Request-ID: rHJmbcwm",,0
PUT,/blog?q=false,"User-Agent: Mozilla/5.0
X-Request-ID: hJmQyIRt",,0
GET,/login,"User-Agent: Mozilla/4.0
X-Request-ID: NCWQIbZg",username=%27%20OR%201%3D1%20--,1
PUT,/checkout?username=123,"User-Agent: Mozilla/4.0
X-Request-ID: dKmXIviN",,0
PUT,/checkout?lang=iphone,"User-Agent: Mozilla/5.0
X-Request-ID: KGyfgKWR",,0
PUT,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: aJmTYOuO","search=' UNION SELECT NULL,NULL --",1
GET,/blog?file=category1,"User-Agent: Mozilla/6.0
X-Request-ID: jZBgpvse",,0
POST,/search?id=&& cat /etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: RUSMvuaP",,1
GET,/product?search=false,"User-Agent: Mozilla/4.0
X-Request-ID: qCkTTiiU",,0
GET,/blog,"User-Agent: Mozilla/4.0
X-Request-ID: ekmAUFEC",page=' OR 1=1 --,1
POST,/search?id=laptop,"User-Agent: Mozilla/5.0
X-Request-ID: nhzRdUnI",,0
GET,/blog?username=%27%20UNION%20SELECT%20NULL%2CNULL%20--,"User-Agent: Mozilla/4.0
X-Request-ID: itrFqIlK",,1
POST,/api/user?file=<script>alert(1)</script>,"User-Agent: Mozilla/4.0
X-Request-ID: hBZCUVNw",,1
PUT,/checkout,"User-Agent: Mozilla/6.0
X-Request-ID: IiqyjSjQ",username='; DROP TABLE users; --,1
GET,/api/user?username=%26%26%20cat%20/etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: ysXWsKSJ",,1
POST,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: pqNNnkcl",file=%3Csvg/onload%3Dalert%281%29%3E,1
POST,/checkout?lang=laptop,"User-Agent: Mozilla/6.0
X-Request-ID: sCeWYhEx",,0
GET,/checkout,"User-Agent: Mozilla/4.0
X-Request-ID: NhgzOqJJ",page=../../etc/passwd,1
GET,/checkout?page=%7C%20whoami,"User-Agent: Mozilla/4.0
X-Request-ID: EQiPbTFp",,1
PUT,/search,"User-Agent: Mozilla/6.0
X-Request-ID: kfqAXPYF",page=<svg/onload=alert(1)>,1
PUT,"/search?q=' UNION SELECT NULL,NULL --","User-Agent: Mozilla/6.0
X-Request-ID: eVElmvmw",,1
POST,/product?file=iphone,"User-Agent: Mozilla/6.0
X-Request-ID: aBBduUwJ",,0
PUT,/search,"User-Agent: Mozilla/5.0
X-Request-ID: bogIrANw",search=%3B%20ls%20-la,1
GET,/login,"User-Agent: Mozilla/6.0
X-Request-ID: pRayvpcc",lang=%7C%20whoami,1
PUT,/login?id=english,"User-Agent: Mozilla/5.0
X-Request-ID: puEbkBdp",,0
GET,/blog?id=' OR 1=1 --,"User-Agent: Mozilla/5.0
X-Request-ID: HIcYKfDP",,1
POST,/checkout,"User-Agent: Mozilla/6.0
X-Request-ID: dRusOhSj",lang=' OR 1=1 --,1
GET,/search?q=true,"User-Agent: Mozilla/6.0
X-Request-ID: IxQYXowz",,0
GET,/api/user?q=' OR 1=1 --,"User-Agent: Mozilla/6.0
X-Request-ID: NChddRSZ",,1
GET,/api/user?id=%7C%20whoami,"User-Agent: Mozilla/6.0
X-Request-ID: FRsUnkIZ",,1
GET,/api/user?q='; DROP TABLE users; --,"User-Agent: Mozilla/6.0
X-Request-ID: fVryPYgw",,1
POST,/search?q=laptop,"User-Agent: Mozilla/5.0
X-Request-ID: CLCpQHsA",,0
PUT,/blog?file=iphone,"User-Agent: Mozilla/5.0
X-Request-ID: nmvjomRP",,0
POST,"/login?q="" onmouseover=alert(1) ""","User-Agent: Mozilla/5.0
X-Request-ID: yhJPTLjw",,1
PUT,/product?id=%27%20AND%20SLEEP%285%29--,"User-Agent: Mozilla/5.0
X-Request-ID: TIoMgulN",,1
GET,/api/user?file=laptop,"User-Agent: Mozilla/4.0
X-Request-ID: UiRhkHtY",,0
PUT,/login?id=123,"User-Agent: Mozilla/4.0
X-Request-ID: GUkSfAnf",,0
PUT,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: YlfmYgAS",id=%60id%60,1
PUT,/login?q=item45,"User-Agent: Mozilla/4.0
X-Request-ID: QYvMojzS",,0
POST,/blog?file=%27%20OR%20%27a%27%3D%27a,"User-Agent: Mozilla/6.0
X-Request-ID: EDXlwJIF",,1
GET,/checkout,"User-Agent: Mozilla/4.0
X-Request-ID: CSaLDTBN",file=`id`,1
PUT,/search?search=iphone,"User-Agent: Mozilla/5.0
X-Request-ID: OToNzacU",,0
POST,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: oWQUccpP",id=%3Cscript%3Ealert%281%29%3C/script%3E,1
GET,/search?id=%27%20UNION%20SELECT%20NULL%2CNULL%20--,"User-Agent: Mozilla/4.0
X-Request-ID: zrlITKZg",,1
GET,/blog?id=<script>alert(1)</script>,"User-Agent: Mozilla/5.0
X-Request-ID: QEOzbRES",,1
POST,/search?id=123,"User-Agent: Mozilla/4.0
X-Request-ID: FYNLCuGH",,0
POST,/checkout?lang=laptop,"User-Agent: Mozilla/5.0
X-Request-ID: KkxCrBdZ",,0
GET,/product?username=category1,"User-Agent: Mozilla/4.0
X-Request-ID: hxEeCCPJ",,0
PUT,/login?username=<script>alert(1)</script>,"User-Agent: Mozilla/5.0
X-Request-ID: ikRwvgNL",,1
PUT,/login,"User-Agent: Mozilla/4.0
X-Request-ID: tHvFoeDi",username=| whoami,1
GET,/checkout,"User-Agent: Mozilla/6.0
X-Request-ID: LCWLyibD",page=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,1
POST,/api/user?id=123,"User-Agent: Mozilla/4.0
X-Request-ID: arHYtbgP",,0
PUT,/checkout?id=123,"User-Agent: Mozilla/5.0
X-Request-ID: RIxnyqVE",,0
GET,/blog?page=%27%3B%20DROP%20TABLE%20users%3B%20--,"User-Agent: Mozilla/6.0
X-Request-ID: mizDNGBo",,1
GET,/blog?id=laptop,"User-Agent: Mozilla/4.0
X-Request-ID: wsnUoxzv",,0
POST,/login?search=john,"User-Agent: Mozilla/5.0
X-Request-ID: wKPWeaAG",,0
GET,/blog?file=%3Cscript%3Ealert%281%29%3C/script%3E,"User-Agent: Mozilla/4.0
X-Request-ID: SZeLPabI",,1
PUT,/login?file=english,"User-Agent: Mozilla/4.0
X-Request-ID: gFUQwtWE",,0
PUT,/blog,"User-Agent: Mozilla/4.0
X-Request-ID: VTfMTjah",q=%7C%20whoami,1
PUT,/login?username=laptop,"User-Agent: Mozilla/5.0
X-Request-ID: ybMfsSqK",,0
GET,/product?username=item45,"User-Agent: Mozilla/6.0
X-Request-ID: YunrGQxW",,0
POST,/login?username=english,"User-Agent: Mozilla/6.0
X-Request-ID: aVUnMmnV",,0
POST,/blog?page=english,"User-Agent: Mozilla/6.0
X-Request-ID: UyEmCSde",,0
PUT,/blog,"User-Agent: Mozilla/6.0
X-Request-ID: ubRGAaRt",lang=%27%20UNION%20SELECT%20NULL%2CNULL%20--,1
POST,/blog?q=laptop,"User-Agent: Mozilla/6.0
X-Request-ID: ohfDLGDJ",,0
GET,/search,"User-Agent: Mozilla/6.0
X-Request-ID: VKkXiMGn",username=`id`,1
POST,/search?lang=../../../../windows/win.ini,"User-Agent: Mozilla/5.0
X-Request-ID: ntUiYphu",,1
GET,/checkout?page=%27%3B%20DROP%20TABLE%20users%3B%20--,"User-Agent: Mozilla/6.0
X-Request-ID: ZRPflQrs",,1
GET,/login,"User-Agent: Mozilla/5.0
X-Request-ID: smMcGWSA",search=/etc/shadow,1
GET,/api/user?id=john,"User-Agent: Mozilla/6.0
X-Request-ID: HZrXnGjH",,0
GET,/product?id=%60id%60,"User-Agent: Mozilla/4.0
X-Request-ID: ClqnaqOH",,1
PUT,/blog,"User-Agent: Mozilla/4.0
X-Request-ID: yEOOUSEx",q=../../etc/passwd,1
GET,/search?search=../../../../windows/win.ini,"User-Agent: Mozilla/5.0
X-Request-ID: QMUIiHkO",,1
GET,/search?q=123,"User-Agent: Mozilla/5.0
X-Request-ID: TuWqyAJC",,0
POST,/search?q=%3Csvg/onload%3Dalert%281%29%3E,"User-Agent: Mozilla/6.0
X-Request-ID: SvRNNoxu",,1
POST,/product,"User-Agent: Mozilla/6.0
X-Request-ID: MTzjVzbO",q=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,1
GET,/login?q=../../etc/passwd,"User-Agent: Mozilla/6.0
X-Request-ID: MvWrMHCL",,1
GET,/product?id=%27%20OR%20%27a%27%3D%27a,"User-Agent: Mozilla/6.0
X-Request-ID: owgozEjQ",,1
PUT,/blog?file=%3B%20ls%20-la,"User-Agent: Mozilla/6.0
X-Request-ID: NvCqaOXW",,1
PUT,/checkout?search=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,"User-Agent: Mozilla/4.0
X-Request-ID: dwWYkfOu",,1
